a_id,average_lenth_from_tweets,average_number_words_per_tweet,average_time_between_tweets,creation_content_sources,creation_date,default_profile,default_profile_image,desviacion_tipica_average_tweet_time,last_24_hours_tweet,lexical_diversity,location,name_length,name_letters_amount,name_numbers_amount,number_of_hashtags,number_of_mentions,number_of_tweets,number_of_urls,percent_negative_tweets,percent_neutral_tweets,percent_positive_tweets,ratio_friends_followers,smog_index,total_number_of_words,total_unique_words,verified
947578304189620227,115.75,8.79,19176970,3,2017-12-31 21:20:47,True,False,186189.91791437042,1,0.602054794521,True,10,7,0,11,91,836,49,10,40,50,3.54201680672,10.0,1460,879,False
738879769266278400,99.2,13.4,453546800,1,2016-06-03 23:47:19,False,False,875142.902740941,0,0.858974358974,True,7,7,0,3,4,5,3,20,80,0,5.07692307692,8.3,78,67,False
993883116350648320,94.35,9.41176470588,36690000,2,2018-05-08 15:59:35,False,False,276090.97907517734,2,0.654664484452,True,10,10,0,15,51,85,52,40,45,15,3.25,10.9,1222,800,False
1609276542,56.666666666666664,7.0,25758012333,1,2013-07-21 00:00:40,True,False,51518879.58454101,1,0.954545454545,True,8,8,0,0,6,6,3,0,66,33,4.6,10.8,44,42,False
2932611893,0,0,0,0,2014-12-19 21:04:39,True,False,0,0,0,True,8,4,4,0,0,0,0,0,0,0,9.66666666667,0,0,0,False
929947374511894530,87.0,13.75,2982474750,1,2017-11-13 05:41:46,True,False,4727224.386157556,0,0.982142857143,True,13,12,1,1,3,4,2,0,50,50,66.0,6.4,56,55,False
105913621,87.16666666666667,14.6666666667,1199413166,1,2010-01-17 22:41:14,True,False,2990708.1699024993,0,0.888888888889,True,9,9,0,0,6,6,0,0,66,33,8.3,7.8,99,88,False
885224709138272257,44.2,4.0,175162600,1,2017-07-12 19:49:52,True,False,287448.30560599937,0,1.0,True,7,5,2,0,2,5,4,0,80,20,13.5,12.5,20,20,False
844252364961992706,72.2,10.6,64524400,2,2017-03-21 18:20:24,False,False,106532.35694642263,1,0.946428571429,True,15,5,0,3,1,5,2,0,100,0,6.33333333333,7.2,56,53,False
1002014821888409600,86.55,7.10416666667,12323041,1,2018-05-31 02:32:04,True,False,667.1853190830865,87,0.690982776089,True,12,4,0,12,92,96,43,5,70,25,268.166666667,10.2,987,682,False
154013084,77.7,8.36538461538,4177732903,2,2010-06-10 04:08:37,False,False,92192381.50980453,2,0.640648011782,True,10,10,0,0,3,53,6,20,20,60,3.30769230769,8.2,679,435,False
834745628760604672,89.0,7.73,20451260,1,2017-02-23 12:44:01,True,False,91840.93437139019,9,0.604851330203,True,12,10,2,2,74,1722,61,25,25,50,4.01739130435,8.7,1278,773,False
309956817,108.8,8.53,519268000,3,2011-06-02 23:33:27,False,False,3148619.7836029977,0,0.526218383714,True,10,10,0,12,90,20371,37,15,30,55,1.3381294964,8.5,1621,853,False
1165731966,66.75,6.18,577908750,1,2013-02-10 12:10:24,True,False,7600249.046935116,1,0.819628647215,True,7,3,4,11,31,698,41,0,95,5,2.83006535948,9.8,754,618,False
