a_id,average_lenth_from_tweets,average_number_words_per_tweet,average_time_between_tweets,creation_content_sources,creation_date,default_profile,default_profile_image,desviacion_tipica_average_tweet_time,last_24_hours_tweet,lexical_diversity,location,name,name_length,name_letters_amount,name_numbers_amount,number_of_hashtags,number_of_mentions,number_of_tweets,number_of_urls,percent_negative_tweets,percent_neutral_tweets,percent_positive_tweets,ratio_friends_followers,smog_index,total_number_of_words,total_unique_words,verified
1711077924,134.2,15.8,21470661800,1,2013-08-29 22:11:24,False,False,40528791.337719865,0,0.858695652174,True,Tilutne,7,7,0,2,5,5,4,0,100,0,10.9166666667,11.4,92,79,False
401490959,111.45,10.33,168358380,2,2011-10-30 16:37:07,False,False,84504.04631334229,8,0.666881859264,True,idforensic,10,10,0,70,67,124,71,10,45,45,6.51020408163,12.1,1549,1033,False
919308497568849920,0,0,0,0,2017-10-14 21:06:40,True,False,0,0,0,True,shreckenstein,13,13,0,0,0,0,0,0,0,0,0,0,0,0,False
830879266824937473,111.83333333333333,11.0,295238333,1,2017-02-12 20:40:29,True,False,658990.4394687756,2,0.857142857143,True,Jull_Daza,9,4,0,4,4,6,5,16,83,0,6.8,12.8,77,66,False
216647795,107.55,9.99,943897470,1,2010-11-17 10:27:56,True,False,866852.9315780893,0,0.60508782556,True,cfvmtpl,7,7,0,17,97,288,57,0,95,5,7.3023255814,11.4,1651,999,False
1002283012808232960,134.27272727272728,15.7272727273,133592545,1,2018-05-31 20:17:46,True,False,456970.2725953131,0,0.804651162791,True,bcx41tao,8,3,2,4,11,11,7,9,36,54,77.2857142857,10.4,215,173,False
323134127,90.15,9.74,1294601140,3,2011-06-24 09:32:41,True,False,33212965.49224429,0,0.609511889862,True,alexander_ipina,15,9,0,15,96,161,45,0,100,0,8.52,11.0,1598,974,False
898185067641446404,123.6,11.0,25097030,1,2017-08-17 14:09:42,True,False,40593.55701955669,0,0.621468926554,True,jotarodriguezgv,15,15,0,19,98,230,60,20,55,25,3.75,12.6,1770,1100,False
1001902015222632449,78.4,8.8,352974000,2,2018-05-30 19:03:49,True,False,639817.8057801768,0,1.0,True,hectortob,9,9,0,1,2,5,5,0,60,40,6.27272727273,12.3,44,44,False
980199535174709248,132.0,15.5,2788036000,1,2018-03-31 21:45:55,True,False,2788036.0,0,0.96875,True,ald3x2,6,3,1,1,2,2,2,0,50,50,0,14.6,32,31,False
405855848,92.0,6.57,743937900,2,2011-11-05 22:13:07,False,False,11530281.359692525,0,0.593495934959,True,Nazaret_Garcia,14,7,0,28,85,3270,41,0,95,5,1.12624584718,10.5,1107,657,False
2976879580,0,0,0,0,2015-01-13 18:09:15,True,False,0,0,0,True,Dr_cucuruchoman,15,2,0,0,0,0,0,0,0,0,8.83333333333,0,0,0,False
1001609352187404289,28.0,6.0,0,1,2018-05-29 23:40:53,True,False,0.0,0,1.0,True,DavidBover2,11,10,1,0,1,1,0,0,100,0,2.13333333333,3.1,6,6,False
1001873406063718403,0,0,0,0,2018-05-30 17:10:08,True,False,0,0,0,True,HYcHHRo8NrsBLMi,15,7,1,0,0,0,0,0,0,0,0,0,0,0,False
993873933215719424,114.35,8.69,20531880,2,2018-05-08 15:23:05,True,False,102946.2066811959,1,0.592769440655,True,mer_velasco,11,3,0,42,68,188,89,0,95,5,3.23983739837,11.7,1466,869,False
994567303537799168,102.25,8.75,353462250,2,2018-05-10 13:18:18,True,False,700634.6696570902,0,0.875,True,thephreakerlab,14,14,0,2,2,4,4,0,100,0,23.0952380952,10.4,40,35,False
3266661517,52.45454545454545,5.0,7464545454,2,2015-07-03 01:28:16,False,False,34337136.22308136,0,0.982142857143,True,5NIP3R11,8,3,1,0,1,11,11,0,81,18,8.36363636364,11.0,56,55,False
604775634,114.65,10.98,130097250,2,2012-06-10 17:39:14,True,False,498854.0177074326,1,0.792779783394,True,inceisci,8,8,0,21,82,1405,41,0,85,15,1.05964912281,11.3,1385,1098,False
609668080,34.5,2.0,57000,1,2012-06-16 03:53:39,True,False,57.0,0,1.0,True,jriveron44,10,8,2,1,1,2,2,0,100,0,29.6,0,4,4,False
919574768927629312,84.5,7.24,84205890,1,2017-10-15 14:44:44,True,False,369306.0538548752,1,0.582461786002,True,Marcos_0jeda,12,6,1,1,86,208,63,5,95,0,7.51470588235,11.4,1243,724,False
949758251750617088,124.65,10.54,88056690,1,2018-01-06 21:43:07,True,False,2125358.377162826,0,0.647022713321,True,free______mind,14,4,0,28,100,297,36,10,50,40,35.6666666667,11.7,1629,1054,False
884462589215944704,84.4,6.61016949153,214670355,2,2017-07-10 17:21:28,True,False,1511146.186606725,0,0.757281553398,True,turk_abar,9,4,0,1,55,83,4,0,90,10,0.166023166023,10.2,515,390,False
257968194,138.65,11.6315789474,1869681705,1,2011-02-26 17:34:14,True,False,1788944.1821089855,0,0.640951276102,True,BearmanInYou,12,12,0,20,94,95,41,0,45,55,6.42857142857,8.8,1724,1105,False
3028235451,107.35,8.41,16078860,2,2015-02-10 15:20:17,True,False,97497.3971695655,0,0.561415220294,True,MrHaller,8,8,0,1,97,458,46,0,95,5,1.16826923077,9.8,1498,841,False
342663659,140.0,20.0,0,1,2011-07-26 11:30:50,True,False,0.0,0,1.0,True,_Keko_,6,4,0,0,1,1,0,0,0,100,24.3333333333,14.6,20,20,False
221022025,135.75,11.71,9215370,1,2010-11-29 14:35:23,False,False,44884.00130714729,13,0.587261785356,True,jra_riotinto,12,3,0,45,94,23452,22,0,90,10,1.5494917068,12.7,1994,1171,False
425131194,0,0,0,0,2011-11-30 16:06:35,True,False,0,0,0,True,Patachicle1,11,10,1,0,0,0,0,0,0,0,13.625,0,0,0,False
828912557733904385,85.9,4.2,2046080,1,2017-02-07 10:25:29,False,False,12516.81389212127,34,0.42988741044,True,MbSistemasInf,13,13,0,68,1,7414,99,5,85,10,4.76923076923,10.8,977,420,False
4078777341,128.3,11.03,63579310,2,2015-10-31 00:20:19,True,False,646896.9513951507,2,0.59783197832,True,mdfarhan06,10,8,2,30,99,248,54,0,50,50,10.9743589744,10.7,1845,1103,False
3100651945,75.35,6.33,27517870,1,2015-03-21 01:33:26,False,False,108287.57455705618,1,0.669841269841,True,mk82js,6,2,2,17,53,578,84,15,80,5,16.7352941176,12.7,945,633,False
3088305245,136.05,8.57,91564610,2,2015-03-12 08:29:48,False,False,430230.4328730826,0,0.505903187721,True,SilverStormLA,13,13,0,60,30,934,100,0,90,10,2.66216216216,14.1,1694,857,False
17580436,138.35,10.44,562997550,2,2008-11-23 23:21:00,True,False,2114341.4150729366,0,0.555023923445,True,lsanchezojo,11,11,0,54,99,400,59,5,90,5,1.30612244898,11.5,1881,1044,False
224686432,128.4,9.88,202695250,2,2010-12-09 16:25:05,False,False,260554.380959062,3,0.614427860697,True,AurelioBaeza,12,12,0,49,69,2907,59,5,90,5,3.06539509537,12.0,1608,988,False
186005815,60.75,8.75,21057447500,3,2010-09-02 10:53:59,True,False,36338354.57812688,0,0.921052631579,True,rafalh2,7,6,1,0,0,4,3,25,75,0,14.8571428571,9.4,38,35,False
1000198735819952129,0,0,0,0,2018-05-26 02:15:36,True,False,0,0,0,True,AndrsSo79085062,15,7,8,0,0,0,0,0,0,0,13.2253521127,0,0,0,False
575151830,126.35,7.73,316014480,1,2012-05-09 07:55:49,False,False,625019.5152290927,0,0.52406779661,True,Tecsens,7,7,0,57,26,200,97,0,100,0,2.84555984556,12.4,1475,773,False
706217508,128.95,11.6111111111,67284222,2,2012-07-20 02:09:52,True,False,676924.1006146313,4,0.662440570523,True,PhanTrungHuy,12,12,0,10,32,36,21,5,40,55,2.35286284953,10.4,631,418,False
1945456207,0,0,0,0,2013-10-07 23:55:30,True,False,0,0,0,True,eduardv_luis,12,7,0,0,0,0,0,0,0,0,14.6,0,0,0,False
999307215973498880,101.75,9.73913043478,109677652,2,2018-05-23 15:13:01,False,False,602921.2174964072,0,0.802867383513,True,debra18bruce,12,5,2,16,0,23,23,0,65,35,9.12211221122,11.3,279,224,False
432102374,144.0,22.0,0,1,2011-12-09 01:41:45,False,False,0.0,0,0.916666666667,True,ruverav,7,7,0,0,1,1,0,0,100,0,3.95856353591,9.7,24,22,False
133494090,105.45,10.0784313725,3598456862,3,2010-04-15 23:26:39,False,False,12615770.673939873,0,0.651457541191,True,lui_dav,7,3,0,18,41,51,29,0,95,5,8.27338129496,10.8,789,514,False
402174408,110.15,9.57,7886240,2,2011-10-31 17:22:33,False,False,33677.18519873655,0,0.564268867925,True,AleticLeon,10,10,0,60,69,2737,63,0,95,5,0.435760171306,12.2,1696,957,False
198617704,128.9,9.2,1541880,1,2010-10-04 20:07:26,False,False,19156.61985182929,40,0.633172746043,True,Marcnqnarg,10,10,0,10,87,71424,50,5,90,5,0.932345360825,11.5,1453,920,False
227805236,105.35,10.23,95620420,2,2010-12-17 21:31:37,False,False,736479.168779328,0,0.616636528029,True,Coke727,7,4,3,19,82,9179,59,15,75,10,0.376558603491,11.8,1659,1023,False
945267673306419200,74.15,4.94827586207,160338293,1,2017-12-25 12:19:10,True,False,1558533.3497939426,0,0.500872600349,True,Javier39966560,14,6,8,3,27,58,33,0,100,0,4.4001759015,10.8,573,287,False
918152138102108160,87.7,10.0,657512181,3,2017-10-11 16:31:42,True,False,5175871.466700159,0,0.785714285714,True,LGustavo2do,11,8,1,8,28,33,16,5,95,0,18.4545454545,11.8,420,330,False
780730650605170691,113.6,11.380952381,118264869,2,2016-09-27 11:27:47,True,False,360326.7419208398,0,0.66573816156,True,maneljgferrer,13,13,0,15,61,86,45,10,75,15,9.85714285714,11.5,1436,956,False
15045140,120.75,8.85507246377,3817618681,2,2008-06-08 07:26:09,False,False,20769448.17652079,0,0.711292200233,True,okamalo,7,7,0,13,39,69,56,5,45,50,3.48354792561,11.3,859,611,False
858984690,123.3,10.57,35730,1,2012-10-03 01:21:54,False,False,232.38857007176583,100,0.590832867524,True,rkastrejon,10,10,0,21,100,237193,51,5,85,10,0.970824215901,13.2,1789,1057,False
989901086722019328,133.9,10.2162162162,121424702,1,2018-04-27 16:16:25,False,False,796006.8572054812,0,0.599049128368,True,IOseg_,6,5,0,0,1,37,37,0,100,0,8.5110701107,15.3,631,378,False
142686479,134.0,11.75,6580490,1,2010-05-11 13:50:52,False,False,53666.64278439169,7,0.632740980075,True,seamustuohy,11,11,0,8,99,22412,46,10,30,60,1.63924050633,11.3,1857,1175,False
3017778290,114.9,0.795918367347,154315040,1,2015-02-12 21:36:18,True,False,860723.0573286784,0,0.0503875968992,True,sujonm464,9,6,3,45,3,49,47,0,5,95,5.97746478873,9.0,774,39,False
980962031795830784,0,0,0,0,2018-04-03 00:15:48,True,False,0,0,0,True,pedroegui2000,13,9,4,0,0,0,0,0,0,0,54.1111111111,0,0,0,False
1891584594,134.35,9.94845360825,1533387164,1,2013-09-21 22:01:48,True,False,344667.5054397208,0,0.552691867125,True,InLineSistemas,14,14,0,58,73,97,41,0,95,5,2.5,11.8,1746,965,False
4348719497,121.9,10.28,227873300,2,2015-12-02 08:32:21,True,False,1149682.7005527602,0,0.564524986271,True,borturito,9,9,0,18,72,631,60,5,90,5,7.55,11.4,1821,1028,False
3300254386,134.4,8.07,19419220,2,2015-05-27 07:23:09,False,False,70474.09278201104,0,0.559639389736,True,Innovamediamkt,14,14,0,63,52,4241,99,0,90,10,1.23760330579,12.2,1442,807,False
919646769675243520,86.5,10.625,2314727625,1,2017-10-15 19:30:50,True,False,6340664.960349545,0,0.904255319149,True,capitanroot,11,11,0,1,7,8,4,0,87,12,21.0,10.8,94,85,False
976227465986301953,81.875,6.75,205668750,1,2018-03-20 22:42:20,True,False,544134.0975777479,0,0.650602409639,True,ITadmins,8,8,0,0,7,8,8,0,100,0,2.21212121212,9.0,83,54,False
228645256,114.05,10.56,26897790,2,2010-12-20 08:45:50,False,False,305853.2313503325,1,0.621542083579,True,gobispo,7,7,0,17,92,1899,52,0,100,0,1.52666666667,10.9,1699,1056,False
131981138,76.05,5.97,605875770,2,2010-04-11 23:24:06,False,False,704048.2019948262,0,0.536870503597,True,McBride_Gollem,14,7,0,30,53,5929,76,0,95,5,3.41290322581,12.1,1112,597,False
859982469793280002,86.85,9.03571428571,475746750,2,2017-05-04 04:06:13,False,False,2078010.5361368184,0,0.746312684366,True,andiieske,9,9,0,5,24,28,9,0,100,0,21.0,11.7,339,253,False
995984178780008449,133.15,10.8205128205,20456923,1,2018-05-14 11:08:27,True,False,203390.7166967743,0,0.634586466165,True,PicadoData,10,10,0,14,31,39,23,0,95,5,6.21428571429,13.5,665,422,False
721516141,116.45,9.73,5792490,2,2012-07-28 04:51:50,False,False,45699.56955223977,11,0.552213393871,True,Amorparatodos19,15,13,2,5,91,828,27,0,100,0,12.2874692875,11.9,1762,973,False
206888402,124.3157894736842,8.68,1641605560,2,2010-10-24 00:04:19,False,False,15004186.239989785,0,0.621776504298,True,JAROJOSE,8,8,0,34,76,154,58,0,94,5,7.16666666667,10.7,1396,868,False
996065574890475520,114.9,9.34,903090,1,2018-05-14 16:31:53,True,False,646.7815782781697,21,0.56640388114,True,dev_vs_gamer,12,3,0,5,97,1394,32,0,100,0,8.29032258065,10.6,1649,934,False
462289388,100.6,8.52,182619810,1,2012-01-12 19:55:43,False,False,982362.8501460344,1,0.619186046512,True,Davidts96,9,7,2,14,87,4235,39,5,90,5,0.811197916667,11.4,1376,852,False
982165343840776197,119.89473684210526,9.89473684211,174681526,1,2018-04-06 07:57:20,True,False,853343.7495086616,0,0.678700361011,True,redhackingsec,13,13,0,12,17,19,15,10,78,10,3.41666666667,14.5,277,188,False
805829717710557185,119.8,8.82,439026950,3,2016-12-05 17:42:31,False,False,1248216.7572680796,0,0.543773119605,True,Idish7,6,5,1,16,86,113,38,0,90,10,4.6568627451,14.6,1622,882,False
1513252518,119.7,10.48,38904480,1,2013-06-13 12:34:47,False,False,258951.1750379355,0,0.602298850575,True,smidcloud,9,9,0,34,83,5182,72,0,90,10,0.929328621908,11.5,1740,1048,False
901225114905305088,131.95,11.2121212121,115508030,3,2017-08-25 23:29:46,True,False,399389.8928055892,1,0.6135986733,True,AliasRobotics,13,13,0,10,26,33,23,0,70,30,3.46268656716,11.7,603,370,False
995271612655132672,65.5,6.84615384615,112825000,1,2018-05-12 11:56:58,True,False,1157472.5683655099,0,0.794642857143,True,ChemaEnraged,12,12,0,3,9,26,10,10,80,10,85.0,10.1,224,178,False
224441256,118.1,9.27,54128130,4,2010-12-09 00:59:02,False,False,381260.72350024135,1,0.567319461444,True,joserosr,8,8,0,31,83,2071,70,10,85,5,3.42220484754,12.2,1634,927,False
989411803414360065,129.0,9.15068493151,56406191,2,2018-04-26 07:52:11,True,False,214861.4008853149,0,0.558528428094,True,TectecoSecurity,15,15,0,55,23,73,64,0,100,0,1.48571428571,12.5,1196,668,False
137387777,123.25,7.12,459709950,1,2010-04-26 16:13:23,False,False,13981277.482580073,0,0.530947054437,True,InovTec,7,7,0,71,19,440,99,0,95,5,5.89583333333,14.6,1341,712,False
3717197782,80.1,7.08536585366,1014877048,2,2015-09-20 11:28:00,False,False,27200696.33266897,0,0.593462717058,True,LuijaNL,7,7,0,11,72,82,19,0,95,5,3.18918918919,10.3,979,581,False
164210939,94.65,9.77,13275270,1,2010-07-08 09:11:33,False,False,197273.14390698876,1,0.617963314358,True,thecodingmen,12,12,0,16,100,4443,37,0,90,10,3.99369085174,12.0,1581,977,False
4153268301,125.0,10.0,0,1,2015-11-10 02:11:28,True,False,0.0,0,1.0,True,kiloeconomico,13,13,0,0,0,1,1,0,100,0,94.5,15.9,10,10,False
716331600909312000,61.22222222222222,3.66666666667,7621595333,1,2016-04-02 18:28:57,True,False,20148565.22358405,0,0.515625,True,GiraldoYanett,13,13,0,2,5,9,5,0,100,0,39.4,11.5,64,33,False
766307917909876737,22.0,3.0,0,1,2016-08-18 16:16:59,True,False,0.0,0,1.0,True,jwinnfield_,11,10,0,0,1,1,0,0,100,0,8.2,3.1,3,3,False
722435094384877569,110.85,10.01,244880860,3,2016-04-19 14:42:03,False,False,680918.8813301827,0,0.629164047769,True,FabianJumboG,12,12,0,20,99,104,61,5,90,5,13.4620253165,12.6,1591,1001,False
704925061514469377,0,0,0,0,2016-03-02 07:03:26,True,False,0,0,0,True,Ferchitosilvao,14,14,0,0,0,0,0,0,0,0,26.75,0,0,0,False
771996761237880832,130.05882352941177,14.1176470588,3254986058,3,2016-09-03 09:02:25,True,False,19798731.827015877,0,0.78431372549,True,iOscarHM,8,8,0,4,17,17,14,0,70,29,9.5,11.4,306,240,False
812545740283133953,82.9,1.41,20174440,2,2016-12-24 06:29:35,True,False,257309.12001428843,0,0.145962732919,True,mahmudmdsultan,14,14,0,49,0,762,100,0,100,0,5.19562955255,10.4,966,141,False
853941508621426688,116.8,8.78,7695330,1,2017-04-17 12:01:35,False,False,47.599658612221155,0,0.53898096992,True,epsilonhack,11,11,0,47,100,690,60,0,100,0,3.92432432432,11.7,1629,878,False
1689226902,94.55,9.0303030303,3466367181,1,2013-08-21 21:22:11,True,False,604001.5457951142,0,0.733990147783,True,nandola00,9,7,2,4,3,33,33,0,95,5,29.4705882353,11.6,406,298,False
797496792229310464,139.0,20.0,0,1,2016-11-12 17:50:26,True,False,0.0,0,1.0,True,IsmaelC254,10,7,3,0,1,1,0,0,100,0,66.3333333333,8.8,20,20,False
819592986728271872,131.15,5.87,305891630,2,2017-01-12 17:12:50,False,False,2282833.131352375,0,0.339699074074,True,ProingLtda,10,10,0,22,4,179,98,0,100,0,3.69581056466,13.3,1728,587,False
986033459134107655,125.55,10.8571428571,188617535,1,2018-04-17 00:07:51,True,False,640295.8224920318,0,0.642706131078,True,dllarad,7,7,0,13,23,28,17,0,100,0,31.358974359,13.5,473,304,False
964412040377810944,118.2,10.34,42515600,1,2018-02-16 08:12:03,False,False,460582.5056232488,0,0.584511023177,True,ijimenezpi,10,10,0,4,86,122,48,25,25,50,8.34782608696,10.7,1769,1034,False
119194516,73.7,6.77,71348080,4,2010-03-02 23:16:42,False,False,973454.7494336345,0,0.590235396687,True,dgustavovega,12,12,0,9,41,11213,85,0,100,0,1.90630048465,12.6,1147,677,False
876495504,105.2,8.77,506065500,2,2012-10-12 21:50:39,True,False,5461663.807485272,0,0.651560178306,True,tynogallardo,12,12,0,13,95,2406,55,0,95,5,1.71328671329,10.9,1346,877,False
986554117098295296,124.85,8.45833333333,59016354,2,2018-04-18 10:36:45,False,False,211959.0628970309,1,0.597058823529,True,Saint_Intel,11,5,0,68,23,96,88,5,95,0,52.6666666667,12.5,1360,812,False
119098906,96.0,6.86,847297920,3,2010-03-02 17:29:02,False,False,18329734.717524767,0,0.657718120805,True,guillejacob,11,11,0,44,24,2414,34,10,90,0,1.37362637363,10.6,1043,686,False
317623972,121.9,10.05,1384954420,2,2011-06-15 06:34:36,True,False,6423186.150747376,0,0.666887856669,True,sergio_znlc,11,6,0,25,84,666,66,0,40,60,2.50877192982,10.3,1507,1005,False
991265747656740865,122.0,17.0,0,1,2018-05-01 10:39:05,False,False,0.0,0,1.0,True,Polishmeblack,13,13,0,0,1,1,1,0,0,100,34.5,8.8,17,17,False
