a_id,average_lenth_from_tweets,average_number_words_per_tweet,average_time_between_tweets,creation_content_sources,creation_date,default_profile,default_profile_image,desviacion_tipica_average_tweet_time,last_24_hours_tweet,lexical_diversity,location,name,name_length,name_letters_amount,name_numbers_amount,number_of_hashtags,number_of_mentions,number_of_tweets,number_of_urls,percent_negative_tweets,percent_neutral_tweets,percent_positive_tweets,ratio_friends_followers,smog_index,total_number_of_words,total_unique_words,verified
1003740394994225152,38.0,2.0,0,1,2018-06-04 20:48:53,True,False,0.0,0,1.0,True,royalgraygang,13,13,0,1,0,1,1,0,100,0,0,0,2,2,False
1446550512,121.25,10.8461538462,2426521753,1,2013-05-21 15:04:45,True,False,33778727.7197864,0,0.693897637795,True,Sunnyryk,8,8,0,38,53,67,52,5,60,35,2.90196078431,10.3,1016,705,False
2730049936,23.0,1.0,0,1,2014-07-31 17:06:46,True,False,0.0,0,1.0,True,OGodleads,9,9,0,0,0,1,1,0,100,0,0,0,1,1,False
927766039982510081,0,0,0,0,2017-11-07 05:13:55,True,False,0,0,0,True,Honokophile,11,11,0,0,0,0,0,0,0,0,6.0,0,0,0,False
4579476633,112.66666666666667,12.3333333333,21254091666,1,2015-12-23 15:01:05,True,False,30057331.14254458,0,0.925,True,andy24744110,12,4,8,0,3,3,1,0,66,33,14.75,12.6,40,37,False
281452985,99.52631578947368,9.08510638298,3146217531,1,2011-04-13 09:43:18,True,False,6668077.027221271,0,0.722504230118,True,clivecliveson,13,13,0,11,44,48,16,21,36,42,6.62406015038,9.9,591,427,False
238613047,109.0,10.12,23346480,2,2011-01-15 16:00:04,False,False,143043.84260572,1,0.5949441505,True,campaign4julie,14,8,1,22,77,3958,48,5,30,65,1.03689320388,12.4,1701,1012,False
976822063485804545,32.666666666666664,2.66666666667,1238266666,1,2018-03-22 14:05:03,True,False,1751124.9611883466,0,1.0,True,VIJAYKU63797636,15,7,8,1,1,3,2,0,100,0,14.0,15.9,8,8,False
884037712327712768,0,0,0,0,2017-07-09 13:13:10,True,False,0,0,0,True,neliswa_philile,15,7,0,0,0,0,0,0,0,0,86.5,0,0,0,False
183737762,81.1,9.5,3059702300,3,2010-08-27 19:34:58,True,False,8058315.508739199,0,0.748031496063,True,glendalis13,11,9,2,6,6,10,3,10,40,50,15.6,7.5,127,95,False
854812125830696960,0,0,0,0,2017-04-19 21:41:07,True,False,0,0,0,True,die_kuchenfee,13,3,0,0,0,0,0,0,0,0,77.0,0,0,0,False
918536721163341824,127.0,14.0,0,1,2017-10-12 17:59:54,True,False,0.0,0,1.0,True,MarishaPritcha2,15,14,1,1,1,1,1,0,0,100,92.6,14.6,14,14,False
3240078697,78.35,8.17857142857,1066925845,2,2015-06-08 15:56:48,True,False,2174219.181883266,3,0.674190382728,True,hambone_1219,12,7,4,26,47,84,62,5,55,40,77.25,9.8,1019,687,False
